id	news_url	title	tweet_ids
coaid_real_10	https://www.healthline.com/health-news/cooking-chicken-safety-tips-cooking-preparing	Why Cooking Chicken to 165 Degrees Is Critical for Ensuring Safety, Preventing Illness	1255688183528017920
coaid_real_11	https://www.healthline.com/health-news/men-more-susceptible-to-serious-covid-19-illnesses	Why COVID-19 is Hitting Men Harder Than Women	1253460716549337088 1243420829083291649 1250727778137358338 1255522731107459075 1254772444893593603 1255604513106464768 1251069264259420160 1255575113224912903 1255633677138235392 1255150437063262213 1255442670060789763 1255194135176400896 1250727578207498240 1248324876911419392 1255667857737867272
coaid_real_12	https://www.healthline.com/health-news/what-to-know-about-covid-19-testing-right-now	What to Know About COVID-19 Testing Right Now	1255672545405095936 1250546181727571970 1255197597884731395 1239976262862585857 1239649962520195073 1239650192577740800 1255081783269474304 1238845368680566789 1240669000461430784 1248986692847009792 1254889734381289472 1249134314614374402 1254904164607381505 1249637725147475968 1255683380752060418 1238464022715887616 1248952795438501889
coaid_real_13	https://www.healthline.com/health-news/how-to-help-kids-cope-with-covid-stress	Toddlers to Teens: How to Help Kids Cope with Stress from COVID-19	
coaid_real_14	https://www.healthline.com/health-news/covid-19-losing-sense-of-smell	Losing Your Sense of Smell May Be an Early Symptom of COVID-19	1246246769308073989 1252720966720819200 1252845456436031488
coaid_real_15	https://www.healthline.com/health-news/1-in-3-cancer-survivors-stays-at-their-job-due-to-fears-of-losing-health-insurance	1 in 5 Cancer Survivors Stays at Their Job Due to Fears of Losing Health Insurance	
coaid_real_16	https://www.healthline.com/health-news/plasma-donation-and-covid19	How Donating Your Plasma Can Help Others During the COVID-19 Pandemic	1255573063246270465 1254980643101999104 1255149554925662215
coaid_real_17	https://www.healthline.com/health-news/covid19-stress-parents-help-themselves-children	How Parents Can Help Themselves and Their Children with COVID-19 Stress	1255618047647375364 1255583129085128706 1254873640257982464
coaid_real_18	https://www.healthline.com/health-news/poison-control-calls-going-up	Americans Are Accidentally Poisoning Themselves with Cleaning Supplies	
coaid_real_19	https://www.healthline.com/health-news/the-covid-19-symptoms-most-people-could-miss	The Unusual COVID-19 Symptoms You Can Miss	1254687551543218183 1254426539032100871 1254495469931073536 1254871274083569664 1254903049321144321 1254781739869728768 1254598710543167490 1255657229757358081 1255356116818710529 1254460434574446595 1255266847232004098 1254851766580985857 1254825780481101824 1255829502799876098 1254445993468342275 1254899053332135942 1254789034972348417 1255386390277349379 1254882721274322944
coaid_real_20	https://www.healthline.com/health-news/how-you-can-help-scientists-studying-covid-even-from-your-living-room	Want to Help COVID-19 Researchers? You Don’t Have to Leave Your Living Room	1254902319189299200
coaid_real_21	https://www.healthline.com/health-news/from-protests-to-parties-why-meeting-in-groups-is-a-terrible-idea-right-now	From Protests to Parties: Why Gathering in Groups Is a Terrible Idea Right Now	
coaid_real_22	https://www.healthline.com/health-news/too-early-to-know-if-hydroxychloroquine-will-work	FDA Issues Warning About Hydroxychloroquine Over Heart Issues	1254972325549633538
coaid_real_23	https://www.healthline.com/health-news/covid-19-racing-through-nursing-homes-what-families-can-do	COVID-19 Racing Through Nursing Homes: What Families Can Do	1253729065854308352 1253905341613346817 1253904219356053504 1254482182963228673 1254372655865757697
coaid_real_24	https://www.healthline.com/health-news/50-percent-of-people-with-covid19-not-aware-have-virus	As Many as 50 Percent of People with COVID-19 Aren’t Aware They Have the Virus	1254833615315369984 1256274107575877639 1256065859249995783 1249965447883239424 1256262685282443264 1252464662223831042 1256263467293532160 1256065382399401984 1248402907516391424 1248045331897552902 1248039274798333953 1248564775195258882 1248040178100449282 1252729822901665792 1250029406954930178 1249039009868742656
coaid_real_25	https://www.healthline.com/health-news/flu-allergies-coronavirus-different-symptoms	Not Sure You Have COVID-19? Here Are the Symptoms for Coronavirus, Flu, and Allergies	1254118161604964354 1239863747210067968 1240370623899209729 1240761984880193538 1240404929476472832 1240268599270313984 1239699090893463552 1239744999954305031 1244302268125462528 1251382482857070597 1245205358739677186 1243218422487384064 1241178583684583424 1242619625428455424 1240594150623514624 1245007389734195203 1245559350506160130 1241742384028844032 1245339948569563137 1243816026401366016 1240923930375991296 1247924801894780928 1240364453100687361 1239734788258508800 1253706940858789890 1247060704957468672 1240368444924743680 1250045872706072576 1240239886830977027 1240318520283369479 1250044790592454664 1240232089070510080 1239908209785294850 1246122111875325960
coaid_real_26	https://www.healthline.com/health-news/what-to-know-about-controversial-study-finding-85-of-people-with-covid-dont-have-symptoms	Controversial Studies Find COVID-19 May Be Far More Widespread Than Previously Known	1253824524824408064
coaid_real_27	https://www.healthline.com/health-news/covid-19-impact-on-diabetes-hospitalizations	Risk of Death from COVID-19 Four Times Greater for Those with Diabetes	1253527692491792389 1256234912958558210 1254482124553498628 1254920291366719490 1255134383121420290 1256319980532043785 1254885535459368960
coaid_real_28	https://www.healthline.com/health-news/mild-covid-19-symptoms-can-quickly-turn-serious	How Mild COVID-19 Symptoms Can Quickly Turn Serious	1240012544431075330 1240014468899377153 1253447575685873665 1240012288679186433
coaid_real_29	https://www.healthline.com/health-news/how-new-parents-can-cope-with-raising-a-baby-in-covid-19-sheltering	COVID-19 Has Taken Away the Village: How New Parents Can Cope	
coaid_real_30	https://www.healthline.com/health-news/how-covid19-is-affecting-daily-life-for-people-with-autism	How COVID-19 Is Making Daily Life Challenging for Those with Autism	1253329280966160389 1253299816991514625 1253481640778743813 1253481690703507457 1254774686753292288 1253718001704210432 1253258636106911744 1253486820790169601 1253302367493251072
coaid_real_31	https://www.healthline.com/health-news/can-alcohol-hurt-your-immune-system-during-covid-19-outbreak	How Alcohol Can Affect Your Immune System	1253359245107630083 1253619534784876548 1254409946348900352 1242523082792873991 1253338806553436168
coaid_real_32	https://www.healthline.com/health-news/what-its-like-to-be-a-nurse-working-on-the-front-line-of-covid-19	What It’s Like to Be a Nurse Working on the Front Lines of COVID-19	1253998994776371203 1254961033170436096 1252732757215571968 1255494260679413760 1253041380852527105
coaid_real_33	https://www.healthline.com/health-news/what-we-know-about-the-long-term-effects-of-covid-19	What We Know About the Long-Term Effects of COVID-19	1252809505072508931 1238425582544793603 1238829028917690368 1241561129941438464 1238814552508313601 1241557688288509952 1253862829893062658 1239221457726644224 1238423397547343872 1238675676548476928 1238423043212533760 1241561504803180544 1241559238775902208 1238799198293803010 1241558292461166593 1252666102401757185 1238425695744929793 1238824793845182466 1254201703622205440 1254853617418252289 1254183320545624067 1253264552617299968 1238820066084491266 1252688960238899200 1238800098458587137 1238828119836037121 1241549929086169091 1252843967915282435 1238516619414065152 1250596839356633088 1238055799378907136 1238801102671433728 1238818796216950784 1243832464264400902 1238055801064914950 1241549026035712000 1238675225287557120 1254161350399582210
coaid_real_34	https://www.healthline.com/health-news/what-happens-if-country-reopens-on-may-1	Can the U.S. Safely ‘Reopen’ on May 1? Here’s What the Health Experts Think	1255557624537526275 1255412783971270656 1255414048616833025
coaid_real_35	https://www.healthline.com/health-news/covid-19-kidney-failure-rate-is-forcing-doctors-to-share-dialysis-machines	People Hospitalized with COVID-19 Now Facing the Risk of Kidney Damage	1252462293910085633 1252519102372999170 1252364919002914818
coaid_real_36	https://www.healthline.com/health-news/the-vital-and-dangerous-job-of-anesthesiologists-in-covid-19-fight	Anesthesiologists Are Vital in the COVID-19 Fight: The Toll It Takes	1255807589457235968 1254106234749194240 1252695379142901761 1252761174925606913 1253310531924000768 1252400386037567491 1252554098148327424 1254113444455800832 1252459818163621888 1252760029897412611 1253573845526605826 1253456147857670146 1254051741458366464 1252898782615867392 1252996947503431680 1253108245532676097 1252868625838379009 1254504424887762953 1252907925988872193 1252679212458110976 1253506544584388614 1252760720640552960 1252977614366617600 1252878491323731971 1253132238037843969 1252863504031166466 1252942757959630848 1253298458670350339 1254111211056238595 1252515874365493249 1252909227804438528 1252998429552205825 1252951616665251840 1253749192499105794 1255103328419119105 1254429270769893376 1252384848410325002 1255051293426454533 1252908544111906817 1252892572483280896 1252811751629844490 1254800021322686464
coaid_real_37	https://www.healthline.com/health-news/patient-advocate-for-covid-19-hospitalized-family-member	How to Advocate for a Family Member Hospitalized with COVID-19	1251956268136366082 1251873152147296262 1251886228888145920
coaid_real_38	https://www.healthline.com/health-news/ways-you-can-be-a-more-considerate-shopper-during-covid-19	6 Ways to Be a More Considerate Shopper During COVID-19	1252410672761036807 1254890136585682944 1251903804091576326 1252463068166205443 1255372633417408516 1252727494626533376 1255006389191278592 1253663045722820609 1253716222736130050 1251528965111508992 1255067915663147008 1253670914610343936 1253681826100580354 1252820598373224449 1253907952509091840 1252369282643582981 1254773050387521536 1251901508334940161
coaid_real_39	https://www.healthline.com/health-news/could-we-be-stuck-with-physical-distancing-until-2022	Could We Be Stuck With Physical Distancing Until 2022?	1251511559282663425 1252251892606013443 1252311417161764866 1251510713748803585 1252363674078941185
coaid_real_40	https://www.healthline.com/health-news/why-are-some-people-testing-positive-for-covid-19-again	Can You Develop COVID-19 Twice? Here’s What We Know	1252434118073126915 1252385301668024320 1251371912946749440 1252519906588782592 1255891419052589058 1252585405343510531 1251343443185430530 1252419325140451332 1251373564915322883 1252411345258962946 1251726776922812417 1251373318596374528 1252977525606801410
coaid_real_41	https://www.healthline.com/health-news/paper-towels-beat-hand-dryers-for-stopping-virus-spread	Paper Towels Better Than Air Dryers to Stop Virus Spread	1251971370969378817 1256123711943475202 1252975950037467136 1252463821580427265 1257063321926356997 1251367472160280577
coaid_real_42	https://www.healthline.com/health-news/new-drug-may-help-keep-covid-19-patients-off-ventilators	Experimental Drugs May Help Keep COVID-19 Patients Off Ventilators	1251480881866461184 1251749406799519750 1251302865634811904 1251997840529690624 1251354212581158913 1251250802154336256 1251848594799448064 1251212357092560896 1251682739520024576 1250916198025318400 1251845251125346305 1251184044278235136 1251275731004305408 1251866703123714048 1251201780643508224 1251369705140416513 1251452893581832192
coaid_real_43	https://www.healthline.com/health-news/ways-to-stay-active-while-youre-stuck-at-home	3 Simple Ways to Stay Active While You’re Stuck at Home	1251998007173632000 1251875235231645699 1252228834910441474 1252318684292550658 1252015734437433346 1251848617280798722 1250923380804423680
coaid_real_44	https://www.healthline.com/health-news/rural-america-hardest-hit-by-covid-19-outbreak	Rural America Could Be the Region Hardest Hit by the COVID-19 Outbreak	1244398966160187394 1245097608290406401 1244632164848873472 1244964803044691968 1251295865211322368 1244451078797774848 1251653592190119937 1251524099324682246 1251291375401910272 1251548339784413184 1251239085299183626 1251275092237127686 1248219287900348417 1251420901821812736 1247586533558956033 1248274176785272833 1244453395877916672 1252243762476089350 1251894460486565894 1251377240568262656 1244467121024720896
coaid_real_45	https://www.healthline.com/health-news/wearing-gloves-while-grocery-shopping-doesnt-prevent-covid-19	Gloves Won’t Reduce Your Risk of COVID-19 at the Grocery Store: Here’s What Will	1250839125370056704 1250975139354693637 1250889986733301760 1250871077728894977 1250912864984076288 1251565580018049025 1250885605929738250 1250914197933875202 1250862074055610371 1250860291597824000 1250969663292358657 1250841558074576897 1250851431143407616 1250848504877993984 1250896878297731072 1250839216784723969
coaid_real_46	https://www.healthline.com/health-news/50-percent-of-people-with-covid19-not-aware-have-virus	As Many as 50 Percent of People with COVID-19 Aren’t Aware They Have the Virus	1254833615315369984 1249965447883239424 1252464662223831042 1256263467293532160 1256065382399401984 1248402907516391424 1248045331897552902 1248039274798333953 1248564775195258882 1252729822901665792 1250029406954930178 1249039009868742656
coaid_real_47	https://www.healthline.com/health-news/what-california-has-done-right-in-battling-covid-19	What California Has Done Right in Battling COVID-19	1253443600085639169 1252209152342011905 1250908823449219074 1251208252974436352 1252741709827436544
coaid_real_48	https://www.healthline.com/health-news/too-early-to-know-if-hydroxychloroquine-will-work	It’s Too Early to Know If Hydroxychloroquine Will Help Treat People with COVID-19	1248663512986996736 1248564465647251456 1248990932235517953 1253661655910604801 1248838074060042242 1248868985157767170 1248712399181336576
coaid_real_49	https://www.healthline.com/health-news/shoes-clothes-and-covid-19	Can Clothes and Shoes Track COVID-19 into Your House? What to Know	1252530035380158466 1252336476441829383 1247835089502908416 1255444232992669696 1252036312195928064 1250094641036365824 1247928802161897473 1254857947789668352 1251798794963910657 1247684833297367041 1249494817446346752 1250290775633477632 1247528335548145666 1248250434533261313 1247561771499601921 1250886893354573824 1251567701279092738 1255926972665835520 1251875927291842560 1248360085526589450 1249208316074635266 1250272645033029634 1255951208285474816 1247500356268982272 1251814440338698241 1250162060266266625 1249100542833352706 1252036121992867841 1247608098140966912 1249782073109426181 1251415406318764032 1247561907428560896 1248484071224643586 1247896479915622406 1255356053375668224 1250808822395961344 1250385429372628993 1247436009236770816
coaid_real_50	https://www.healthline.com/health-news/how-being-stuck-inside-affects-your-skin	How Sheltering in Place Could Be Throwing Your Skin Out of Balance	1252495063818670082 1255111662908190721 1255134767659405313 1251668678623494144 1252477305945034753 1252498903703977984 1250576452011032576 1256135032869191681 1255134774542262274
coaid_real_51	https://www.healthline.com/health-news/telehealth-and-covid-19	Why a Virtual Visit to the Doctor May Be the Safest, Most Affordable Option	1250794261941018629
coaid_real_52	https://www.healthline.com/health-news/herbal-remedies-covid-19-what-to-know	Herbal Remedies and COVID-19: What to Know	1252696609202139136 1250707347196055552 1254867331387293696 1251815175604383745 1245842346417233920 1250707164508884994
coaid_real_53	https://www.healthline.com/health-news/what-do-we-do-if-our-police-firefighters-and-paramedics-all-get-sick-with-covid-19	What Happens as More Police, Firefighters, and Paramedics Get Sick with COVID-19?	1251996508305711104 1252131511329054720
